id,screen_name
118470029,MACACHANDIA
1659311298,Patoleivahuerta
327379661,LuisAlbertoBus2
33107421,CelesteAmargo
128989166,William_BoothN
33923443,6BillionPeople
51673890,clmunozn
911781005907730432,DamianEnrique64
250321194,Nicolas_UP
902219893881397249,nancygloriaduar
295139442,MSRojasCalcagni
107902386,profeccisternas
95853251,cristobaldlp
911726970056081408,MarroquinPrensa
754311792768196612,CaglierisSandra
758873213287800832,pablosd19
908164569239052288,CoreAguilera
155116907,moalbornoz
378651465,luisastudillop
90280401,jaimevaras
904679547483934720,rogutierz
35876603,ppdlosrios
27143202,imsugarless
277189211,jomitalca
2847027923,paablosiilva27
785500394868867072,Juancar87250809
2432578610,JotaCoquimbo
546093213,VpAmaro
320001797,alexgonzalezch
209878827,_AdrianoVentura
101215199,yedezma
22686121,Moreno
60526206,CristanCornejo
53216310,lfelipzuniga
142805819,ajim43
34992710,hernan_sr
1694580900,danipazpb
1201390634,ricardosotolop
19401345,realcatalan
168796336,MarioMagno10
1534916462,mrchapitas
288802981,mondacaCore
128246549,negrito123
514751256,RodrigoBadillaN
74271824,AINOSTROZAN
911205742857867264,Mary95257802
17489609,PazZamorano
230553965,manriquezcarmen
212086467,tabogonzalez
83009723,williamh_f
599787538,miguelgonzalo14
3355322663,ursulaeggers
2608324477,AccionPaisChile
59176700,raulvaldivia
3181656250,pabloch_a
892202274008829953,guillierbiobio
3156616443,BrujaTrucha
69971278,lucastine
909967080551788547,cofran169
93305769,mark35d
71917298,Coke92
170028958,Coteortega
80848946,ELParisOsorio
380076502,yohisita_
3296078538,LagosEdgard1
844995007174115329,RadicalesNuble
862520592855158785,Cristiangato73
id,screen_name
89084272,DanielaPizarroA
761935481953259520,GaeteHuircao
60327679,DiegoTroncoso
119416162,renatokalise
363218090,dagarridoc
208709802,leecheverriad
51065130,rodrigotrivino
66807938,JuanDazaLizana
1247632632,AndyVeraGmez
782390524317696000,ppdaysen
18704839,marconunez
221174778,maritzachavezmo
104087888,n0tallowed_
186588574,radiosindiall
271735108,Andre_Ita_Marin
26007651,edopac
1713650539,NMayoriaAntofa
61092028,MMolinaA
910779594223050752,EliRosita12
322187567,seba_orellanaz
850947284,elianaisabelflo
233861934,RoussyHuitron
4404689777,Pepesolido
253603425,Pale_2121
161394478,patoramtorres
351100725,Dylan_Bostic
724357062524841984,frango1963
836757428595208192,alamoscelestes
187267965,Fernandasotop
818630042230067201,ClauStocke
910693381285797889,Leonard08581874
2468242321,jsplaza1
64583108,karlitaescobar
34413679,bravosebastian
213023965,Azulvictoria
186988515,alexlimarino
909200369607114753,CotetitaSaaved4
742533523022680064,NuevaStg
410401416,kary_meza21
737819209305083904,silviouc
189242362,harfgp
186130431,ximerivilloo
531581728,Negropelotero
100331785,Ruth__Rodriguez
856634255597748224,PauloGonzalezN1
71019459,Pablo_Bastidas
136836272,Ozcar_Gm
73428007,ComunidadMujer
185442129,PartidoMas_
317498214,nonnacorleone
4503564855,isolina_laprofe
908537576423792640,palomamunozh
380895725,nelson_jofre
383233738,AleZoo
708225122,ValentinaVarGut
890382799798251520,cel_v_diaz
218328980,smillaleo
65758275,KataConstanzo
345966674,BrendaMundakaMo
852276483628335106,JoaquinToncic
709245426,GolgoriaGloria
911299344,PASALUCA
2575785180,elarmy2014
757333430132731905,bigotes2845
433851314,kevinAlvarez_12
1619035172,AgenciaMakro
163138217,riveritax
729446387306237956,MontecinosConi
1628217800,Oscar_Schwaner
954772885,hluengo72
24693285,yasiesmivida
1370980800,nandoe4e
98401181,polinda72
246573031,karmelamaria
43608184,leonardogaretto
122177062,gabrielbosque
1466171971,lorpalomita
167185172,tereelimontero
7854662,danireca
93007006,AVasquez27
346394642,EvE1603
2224041158,Andreachica39
816854072015933440,ElpabloLeon
748256934,VICKYVVN
910209406075392007,Kimberl94472039
54324402,_AlexAraya
150377247,AntiPiranista
2205720882,El__Mota
725183101866004480,Victori47957236
906237528734359553,Joaquin03939073
809451698133549056,A_MendezD
3548545762,Euquenita
265781598,reinaldofdiaz
118523139,marcomorfi
337234753,jose1994osorio
275636817,marciafariasmon
100101695,TaniaHidalgoT
474233063,IraciHassler
338385273,AlejandroRabuco
105813044,rominaayancan
id,screen_name
